"id","sex","name","last_name","email_addr","phone","date_of_birth","passport","locality_koatuu","locality_katottg","locality_type","locality_name","postal_code"
"70620066","True","Макар","Яценко","khomahavrylyshyn@charnysh-babych.com","0504744007","2001-06-19","877030738","8107413245","UA01000000000497722","селище","Алмазна","19391"
"471290744","False","Варвара","Гаврилець","opanas73@zaporozhets.org","(073)195-28-74","2024-08-27","372723280","8210555024","UA01000000000372776","місто","Носівка","22239"
"893512775","True","Левко","Кабалюк","tymofiishtepa@oberemko.org","050 179 11 87","2000-01-22","ТО 146378","8094729868","UA01000000000485903","місто","Тернівка ","14124"
"560224826","False","Златослава","Рубан","anastasiia56@sirchenko.укр","+380949280230","2004-01-24","399636165","8046294390","UA01000000000807011","селище","Новоазовськ","56520"
"394211128","True","Мартин","Сич","zasiadkosvitlana@zhuk.укр","0632776885","2004-04-07","915107436","8005736638","UA01000000000590512","хутір","Мостиська","21283"
"868554321","True","Данило","Цюцюра","illia71@aleksiichuk-sirchenko.ua","0664806325","2018-11-07","ВТ 289386","8342995972","UA01000000000025778","хутір","Тульчин","93498"
"501398072","True","Назар","Юрченко","chumakliliia@yakymenko.org","(093)229-59-92","2005-01-06","ЕР 783185","8324043178","UA01000000000342183","місто","Первомайський ","25210"
"841793413","False","Віра","Карпа","lukian95@goliash.ua","+38(068)714-03-72","2000-07-21","065866096","8450933149","UA01000000000509675","місто","Золочів","48313"
"391473949","True","Аврелій","Баранник","tverdokhlibpavlo@ilienko-pushkar.com","+38(099)422-56-13","2015-06-13","728206395","8290898565","UA01000000000518397","місто","Єнакієве","04492"
"663550303","True","Пилип","Корбут","irynaazhazha@yermolenko.укр","+380976605338","2018-06-16","659911508","8243931288","UA01000000000007269","місто","Бершадь","30638"
"418569223","True","Данило","Ґерус","vasylyna56@yukhymenko.com","0677834871","2021-10-07","419614052","8467586313","UA01000000000148399","місто","Новодружеськ","35049"
"17371168","True","Орхип","Луценко","wvitruk@olifirenko-havrysh.com","(093)819-17-33","2002-07-24","184725598","8353993800","UA01000000000647776","місто","Глухів","48642"
"561810125","False","Володимира","Кириленко","oleksa16@makohon.com","067 685 71 09","2012-07-26","936809100","8412098946","UA01000000000619897","місто","Дергачі","55085"
"883474997","False","Лариса","Пушкар","dashkevychorysia@fareniuk-mykhailiuk.info","+380505641397","2023-05-17","855615342","8095843614","UA01000000000314584","місто","Чорноморськ","36566"
"741532967","False","Валентина","Їжак","rudykmyron@derehus.info","+38(094)636-69-21","2021-06-25","703281403","8471637603","UA01000000000829835","місто","Іловайськ","96904"
"889538833","True","Аврелій","Скиба","tytarenkosviatoslava@yeromenko.net","(073)599-93-18","2020-12-21","РТ 056046","8299436596","UA01000000000344736","хутір","Корсунь-Шевченківський","70635"
"308760256","False","Вікторія","Гаврилюк","valentynabazylevskyi@cherinko-danylenko.com","+38(092)954-16-44","2004-10-11","063649887","8046369960","UA01000000000624929","місто","Першотравенськ","06832"
"952537378","False","Ганна","Копитко","iaremenkodavyd@avdieienko.net","063 048 92 86","2003-06-21","РР 832155","8029797618","UA01000000000795198","селище","Бершадь","29572"
"200886767","False","Богуслава","Матвієнко","bohdan19@lahoda.org","+380977089460","2022-09-06","303730506","8187768056","UA01000000000131907","селище","Бердичів","37941"
"634193052","False","Соломія","Рябець","oryna66@zhadan.info","+380985145856","2009-12-21","ОС 682227","8304805190","UA01000000000537577","хутір","Бердянськ","03088"
"396509313","True","Арсен","Євдокименко","danna11@petliura.ua","+380914006978","2006-07-07","159439529","8430701733","UA01000000000919575","місто","Кілія","93364"
"831937687","True","Адам","Гаврилюк","varfolomiikomar@laba.ua","(073)712-85-93","2000-05-08","007008183","8361302665","UA01000000000731054","село","Миколаїв","17389"
"505551393","False","Роксолана","Запорожець","panteleimonmatviienko@ivashchenko-davymuka.net","(094)291-37-97","2023-08-01","УО 259014","8399177755","UA01000000000310587","селище","Овруч","87274"
"653721735","False","Ада","Ґерус","marusia99@shtokalo.org","0924892912","2011-02-04","762477671","8298145866","UA01000000000615270","село","Бережани","58786"
"486291165","False","Валентина","Єрченко","danpushkar@miroshnychenko.net","098 067 84 69","2005-06-19","709504662","8178173143","UA01000000000505111","хутір","Буча","91799"
"976048350","True","Остап","Копитко","liliia96@verkhola.info","+380634273795","2001-09-26","277174577","8173040611","UA01000000000147901","хутір","Буринь","91412"
"923668441","False","Марта","Орлик","volodymyravakulenko@yurchuk.org","+380968801640","2018-06-23","029653699","8180157595","UA01000000000089975","місто","Борщів","46167"
"344823898","True","Аврелій","Дубас","olenababychenko@vertyporokh.ua","+38(099)351-57-22","2014-08-31","556752168","8113515174","UA01000000000713145","хутір","Іллінці","29367"
"724325377","False","Ганна","Гречаник","isaienkovadym@hohol-yanovskyi.net","(098)897-47-39","2023-10-11","434815489","8050320978","UA01000000000657019","місто","Кадіївка","21965"
"221938348","True","Трохим","Карпа","zsirchenko@tsiutsiura.net","066 350 24 31","2001-03-08","552756788","8210238157","UA01000000000642812","село","Міусинськ","08884"
"63774649","False","Роксолана","Матяш","kamilla03@velychko-avramenko.ua","(066)614-23-05","2023-12-25","093142421","8389912030","UA01000000000553883","селище","Винники","27072"
"881461173","True","Олекса","Палій","iaremaazar@skyba.org","+38(073)401-04-69","2000-06-30","РК 010325","8454424148","UA01000000000614630","село","Севастополь","73898"
"239767746","True","Тарас","Удовиченко","symontsisyk@vyshniak.ua","+38(066)178-16-64","2024-07-12","640179536","8419672220","UA01000000000251955","село","Подільськ","98214"
"501613422","False","Еріка","Негода","alevtyn99@udovenko-khudobiak.ua","095 179 85 00","2010-09-03","АК 581148","8454194433","UA01000000000518583","хутір","Зимогір'я","44976"
"35730711","True","Аврелій","Габелко","irvanetsmykolai@bandera.укр","0933177449","2009-06-14","052066438","8113269148","UA01000000000905476","хутір","Лохвиця","46187"
"805172795","True","Євген","Мамчур","atamaniukvitalii@haidamaka.com","+38(091)593-79-43","2024-05-03","951341846","8119728351","UA01000000000210637","село","Кодима","17679"
"24775516","False","Алла","Артеменко","aaron48@artemenko.org","+380682395403","2002-09-23","367761581","8052262813","UA01000000000486853","селище","Виноградів","15181"
"541711229","False","Юстина","Щербань","tymofiiiashchenko@stus-kalchenko.ua","(050)896-48-49","2003-04-16","АР 975846","8408318896","UA01000000000642729","селище","Калинівка ","84788"
"43810894","False","Галина","Дзиндра","markokhmara@vatamaniuk.net","0507579420","2012-10-04","178677964","8066356550","UA01000000000048424","хутір","Перечин","35837"
"908426630","False","Світлана","Алексійчук","izhakiefrem@fesenko-yaremenko.info","0505705275","2017-08-03","028601493","8443839149","UA01000000000025473","хутір","Синельникове","53660"
"347636334","False","Лариса","Якименко","marianadevdiuk@andriiovych.com","+38(094)523-01-37","2022-03-29","КК 578163","8269007368","UA01000000000201684","місто","Ізюм","53465"
"290279965","True","Андрій","Штепа","revateodor@baranyk.ua","0913393963","2003-06-04","РА 652091","8432703899","UA01000000000401710","місто","Херсон","12852"
"847132062","False","Розалія","Лаба","lnesterenko@derehus-symonenko.info","+38(096)017-58-91","2001-05-18","180042672","8166701130","UA01000000000473889","місто","Городня","18579"
"514657266","False","Олена","Вдовиченко","sofiia61@haidabura.ua","063 235 04 97","2011-03-17","148980439","8205998017","UA01000000000497463","місто","Ланівці","69462"
"630853023","False","Валентина","Дуплій","mykhailovovk@datsiuk-vakhnii.info","+38(067)633-70-74","2011-05-29","243471908","8380585681","UA01000000000060867","село","Березне","99806"
"924615849","True","Аарон","Каденюк","zgereta@bashpolchenko.org","+380964704113","2018-12-21","737497145","8153554622","UA01000000000303635","селище","Вишневе ","20196"
"352539027","True","Леопольд","Гайдабура","iosypdemydenko@yurchyshyna-yarema.net","+38(063)121-29-75","2002-09-11","ЕР 909340","8412598458","UA01000000000346609","хутір","Павлоград","67667"
"612632127","True","Орест","Стус","chubaisofiia@vitruk-dankiv.info","(096)441-81-40","2021-02-04","289676521","8396249180","UA01000000000027404","село","Світловодськ","63332"
"853066916","True","Михайло","Юрчишин","svystunhalyna@davydenko-havriushenko.укр","073 951 25 97","2006-08-20","ОК 920422","8267572410","UA01000000000635861","хутір","Білогірськ","15128"
"387699674","False","Анжела","Литвин","naleksandrenko@neporozhnii.info","0739991760","2022-06-13","020150514","8156833456","UA01000000000632734","хутір","Боярка","99052"
"171803330","False","Тереза","Єщенко","skorobohatkooksana@miroshnychenko.org","+38(073)786-79-67","2003-05-27","486137008","8441061509","UA01000000000073533","місто","Севастополь","69775"
"785803010","False","Ада","Артимишин","bohdanna95@yeresko-hres.укр","+380970404079","2017-10-31","723610071","8363814769","UA01000000000229459","хутір","Любомль","16510"
"547071978","False","Клавдія","Власенко","gprykhodko@vitruk.укр","068 134 88 50","2017-03-24","МК 749043","8124635105","UA01000000000079749","хутір","Глухів","73279"
"140536456","True","Панас","Остапчук","svitlana91@danylchuk.org","0978766928","2016-02-27","275784440","8231839807","UA01000000000259055","місто","Рівне","20169"
